"pnhwht12","pnhblk12","phisp12","pntv12","pfb12","polang12","phs12","pcol12","punemp12","pflabf12","pprof12","pmanuf12","pvet12","psemp12","hinc12","incpc12","ppov12","pown12","pvac12","pmulti12","mrent12","mhmval12","p30old12","p10yrs12","p18und12","p60up12","p75up12","pmar12","pwds12","pfhh12"
62.13000107,0,1.129999995,34.59999847,2.400000095,8.789999962,36.25,26.38999939,8.220000267,52.70999908,52.40999985,0.340000004,10.59000015,35.68999863,39896,20875,21.45000076,70.33000183,18.55999947,5.760000229,482,77900,81.44000244,50.49000168,30.12999916,22.06999969,7.070000172,53.95000076,13.55000019,14.36999989
75.45999908,13.84000015,10.71000004,0,17.70999908,19.54000092,32.20999908,37.43999863,4.449999809,42.29000092,34.83000183,0,9.510000229,3.900000095,41179,26012,7.630000114,73.33000183,49.54999924,91.22000122,938,135300,33.33000183,57.25,15.60000038,41.29000092,24.60000038,46.65000153,30.86000061,5.289999962
68.81999969,0,18.62999916,0,9.420000076,23.57999992,14.89999962,47.45000076,5.909999847,59.93000031,52.83000183,10.03999996,7.639999866,18.38999939,107446,62499,2.069999933,84.18000031,5.460000038,1.980000019,1941,873000,75.87000275,53.56000137,18.45000076,25.60000038,6.96999979,58.16999817,18.92000008,3.25999999
66.33000183,6.679999828,9.25,0,32.88999939,39.11999893,23.17000008,51.22000122,8.619999886,56.24000168,67.62999725,5.320000172,8.970000267,24.03000069,110083,43523,0.49000001,94.58999634,6.989999771,0.810000002,748,580100,99.34999847,28.81999969,24.19000053,25.35000038,9.649999619,64.38999939,11.32999992,4.880000114
88.83999634,7.059999943,3.119999886,0,0.670000017,3.369999886,53.22999954,22.10000038,7.28000021,57.31999969,32.61999893,11.89000034,9.989999771,12.56999969,39063,20810,18.57999992,83.83000183,13.92000008,0,468,91200,48.02999878,43.20999908,24.71999931,25.48999977,5.730000019,63.50999832,18.75,11.30000019
49.15999985,0,47.09999847,0,15.63000011,30.46999931,53.45000076,16.5,20.89999962,57.61000061,33.08000183,7.190000057,13,16.57999992,48571,24574,11.39999962,74.65000153,15.60000038,0.839999974,908,167200,29.70000076,58.65000153,23.63999939,18.01000023,4.71999979,61.79000092,19.17000008,4.010000229
64.55000305,5.53000021,28.39999962,0,4.829999924,11.69999981,78.73999786,2.960000038,18.51000023,48,5.050000191,18.64999962,11.93000031,5.050000191,25417,12363,35.43999863,62.18999863,11.01000023,7.550000191,507,40800,77.15000153,61.72000122,33.93000031,19.07999992,8.449999809,35.70000076,38.58000183,27.92000008
96.79000092,0.100000001,1.100000024,0.100000001,2.589999914,1.970000029,27.51000023,49.33000183,1.330000043,65.05999756,45.47000122,1.389999986,17.77000046,36.72999954,57091,36220,8.079999924,78.33000183,49.79000092,9.359999657,747,424800,65.44000244,42.20999908,12.31999969,43.18999863,12.80000019,63.65000153,24.04999924,5.079999924
96.87999725,1.110000014,1.169999957,0.200000003,6.710000038,6.039999962,65.19000244,10.64999962,16.42000008,21.55999947,10.82999992,6.150000095,20.39999962,1.460000038,29647,26028,9.199999809,86.80999756,12.21000004,25.87999916,582,92500,63.75,65.22000122,0,86.19999695,46.40000153,43.13000107,47.33000183,0
15.35000038,2.019999981,73.76999664,1.299999952,19.02000046,54.02999878,45.70999908,13.25,14.78999996,59.59000015,32.43000031,16.61000061,5.619999886,5.909999847,76477,22674,2.299999952,76.01999664,4.090000153,13.06000042,1423,382200,90.97000122,47.25,24.37000084,16.40999985,6.639999866,47.52999878,16.26000023,10.14999962
3.190000057,96.12000275,0.029999999,0.270000011,0.059999999,2.609999895,63.90000153,1.970000029,16.89999962,61.04999924,24.73999977,6.78000021,8.020000458,1.600000024,30417,15480,39.25999832,63.38999939,14.55000019,6.630000114,857,94200,94.09999847,50.52000046,29.61000061,17.85000038,5.25,22.76000023,22.72999954,42.72000122
21.40999985,0,32.45999908,0,59.11999893,78.20999908,42.24000168,29.87000084,9.289999962,66.12000275,38.40999985,6.789999962,0.769999981,5.380000114,61250,28025,7.090000153,36.86999893,15.07999992,79.01999664,1408,443600,82.79000092,68.15000153,21.68000031,11.77999973,2.630000114,49.40999985,9.81000042,16.10000038
30.09000015,14.30000019,54.65999985,0.119999997,19.04999924,52.06000137,76.5,2.539999962,6.869999886,48.36999893,8.949999809,11.81000042,5.039999962,6.420000076,38725,13502,12.47000027,55.22000122,10.89000034,14.93000031,754,76100,88.63999939,57.31999969,35.84999847,12.98999977,4.630000114,48.88000107,18.51000023,15.72000027
81.69000244,2.269999981,1.149999976,0,26.68000031,34.40999985,25.70000076,44.84000015,5.389999866,55.45000076,54.15000153,19.42000008,6.03000021,10.68999958,74330,37596,1.75999999,81.13999939,3.900000095,20.89999962,1252,228200,2.710000038,68.76999664,21.37999916,25.85000038,9.359999657,61.68999863,15.39999962,3.430000067
91.44999695,0,7.860000134,0,13.47000027,16.56999969,36.59999847,37.79000092,8.529999733,49.68000031,34.06999969,3.200000048,14.77999973,26.95000076,78813,53127,8.960000038,84.33999634,35.66999817,14.80000019,1113,565700,22.78000069,65.62999725,13.55000019,39.68000031,12,64.30999756,15.63000011,4.639999866
87.29000092,0,3.160000086,0,5.070000172,6.989999771,15.81999969,54.65000153,7.050000191,53.47000122,51.38000107,9.449999809,8.25,10.11999989,74583,45191,5.309999943,62.27000046,9.340000153,33.77999878,775,413700,39.88999939,62.50999832,25.45999908,15.31999969,5.849999905,56.68000031,16.62999916,3.420000076
93.40000153,4.360000134,1.059999943,0,0.860000014,3.839999914,55.13000107,13.77000046,9.279999733,51.84000015,23.34000015,17.04000092,9.119999886,11.86999989,40253,19783,11.71000004,83.75,8.979999542,1.379999995,608,99600,49.08000183,52.34000015,22.47999954,18.87999916,5.920000076,61.18000031,19.10000038,4.840000153
96.48000336,0,2.109999895,0,1.590000033,3.50999999,36.66999817,29.97999954,0.460000008,83.30999756,54.11000061,5.429999828,9.75,6.900000095,74375,31114,4.389999866,92.68000031,1.200000048,9.239999771,886,224800,26.59000015,62.11000061,33.00999832,7.070000172,2.319999933,53.91999817,18.92000008,21.37999916
97.90000153,0.449999988,0,0.270000011,1.610000014,5.900000095,39.54000092,34.97999954,3.440000057,64.94999695,43.13000107,12.5,15.22999954,13.81999969,54315,30424,6.739999771,91.47000122,41.08000183,1.299999952,648,178300,55.84999847,53.15999985,16.25,30.45000076,8.390000343,66.22000122,17.54000092,2.339999914
87.41000366,4.369999886,4.03000021,0,6.019999981,9.06000042,32.41999817,36.79000092,7.429999828,68.66999817,41.08000183,19,7.650000095,2.910000086,71600,30992,4.670000076,66.16000366,5.309999943,32.04999924,889,225200,57.70000076,67.62999725,23.85000038,17.18000031,4.170000076,59.52999878,12.84000015,8.180000305
8.420000076,84.38999939,3.829999924,0.810000002,3.200000048,5.110000134,66.29000092,4.699999809,30.92000008,36.43999863,13.47999954,8.779999733,7.980000019,0,25132,9569,39.04000092,53.68999863,29.31999969,27.30999947,341,61500,86.34999847,44.70000076,23.76000023,21.42000008,10.75,13.75,33.43999863,41.16999817
89.48999786,5.739999771,1.190000057,0.180000007,5.300000191,6.079999924,54.38000107,11.47999954,15.06000042,66.01000214,24.03000069,11.36999989,8.340000153,3.430000067,43682,21065,18.35000038,48.61999893,3.619999886,39.47999954,616,132400,61.18000031,68,25.67000008,18.20999908,7.940000057,45.47999954,29.73999977,17.71999931
62.97000122,25.27000046,10.31000042,0.449999988,5.78000021,10.64000034,51.47000122,21.10000038,16.97999954,51.33000183,24.72999954,10.25,8.359999657,6.449999809,41260,24040,20.82999992,64.31999969,10.39000034,15.64000034,509,96800,58.11000061,60.93999863,24.60000038,24.10000038,10.43000031,54.36000061,25.62000084,10.02000046
95.70999908,1.149999976,2.549999952,0,4.159999847,8.279999733,41.88000107,25.53000069,9.479999542,61.72999954,40.47999954,3.099999905,19.14999962,19.71999931,53750,24578,6.5,79.76999664,33.04999924,2.299999952,852,187500,21.57999992,67.43000031,22.86000061,23.45999908,4.590000153,66.06999969,18.86000061,2.670000076
67.5,6.940000057,15,1.419999957,2.130000114,9.25,14.89999962,42.68000031,10.36999989,87.75,10.73999977,0,38.02999878,0,24904,19761,11.89999962,4.489999771,0,86.54000092,590,256300,58.65000153,100,4.400000095,0,0,24.61000061,2.440000057,13.10000038
78.59999847,3.5,8.470000267,0,22.02000046,25.81999969,22.80999947,54.15999985,7.090000153,64.02999878,53.18999863,3.980000019,8.630000114,14.34000015,117036,54012,1.580000043,91.55000305,1.659999967,20.62000084,1793,538700,73.91999817,50.34000015,20.59000015,19.03000069,6.289999962,61.59000015,15.76000023,6.269999981
94.44999695,0,5.010000229,0,4.46999979,5.079999924,63.45999908,15.92000008,18.92000008,50.68000031,19.10000038,7.869999886,15.77999973,15.27999973,37025,23789,15.96000004,73.26999664,56.97999954,10.11999989,539,166400,24.55999947,61.72000122,19.36000061,26.44000053,6.989999771,54.91999817,25.70000076,4.900000095
86.18000031,7.090000153,3.650000095,0,5.25,5.420000076,48.27000046,14.64000034,11.59000015,49.24000168,28.61000061,16.95000076,12.5,10.92000008,50575,24621,8.130000114,66.62999725,14.85999966,7.079999924,485,181600,32.54999924,75.38999939,26.76000023,20.59000015,5.989999771,55.72999954,26.95000076,21.35000038
96.13999939,0,2.549999952,0,2.519999981,4.230000019,44.63000107,16.78000069,6,54.81999969,29.67000008,12.43000031,15.14999962,9.270000458,42431,26133,8.430000305,75.26000214,13.28999996,16.19000053,396,77800,82.20999908,48.20000076,20.48999977,27.48999977,14.06999969,56.02000046,21.09000015,3.079999924
93.19000244,4.679999828,1.960000038,0,1.559999943,3.339999914,50.38999939,19.84000015,7.559999943,65.62000275,28.32999992,19.70000076,8.800000191,6.119999886,56146,24041,7.920000076,72.23000336,12.68000031,12.71000004,524,125600,37.18999863,66.19999695,26.57999992,15.93000031,4.239999771,51.02999878,24.57999992,14
66.68000031,15.77000046,17.39999962,0,10.42000008,19.84000015,63.90000153,13.43999958,7.199999809,57.20999908,24.87000084,20.26000023,9.180000305,12.93999958,41135,18637,25.40999985,69.69999695,17.89999962,10.38000011,462,91200,50.24000168,56.54000092,26.38999939,22.93000031,8.18999958,46.58000183,27.79000092,13.65999985
30.70000076,16.5,51.13000107,0.560000002,18.72999954,42.81000137,66.58999634,5.03000021,7.21999979,56.91999817,15.09000015,21.76000023,8.199999809,6.150000095,31206,13012,26.79000092,38.33000183,8.18999958,38.34000015,614,68900,87.34999847,77.94000244,31.48999977,10.84000015,6.619999886,36.77999878,28.18000031,34.50999832
64.66999817,17.04999924,2.49000001,2.150000095,15.96000004,17.02000046,43.45000076,15.47999954,10.18999958,72.79000092,26.84000015,8.229999542,7.260000229,7.670000076,47356,23956,11.69999981,63.33000183,5.769999981,33.49000168,639,162700,88.06999969,62.72000122,21.56999969,15.57999992,5.489999771,43.5,15.93999958,18.02000046
79.76000214,16.93000031,0.270000011,0,2.559999943,4.269999981,42.25999832,18.63999939,6.659999847,59.93000031,32.15000153,16.70000076,8.390000343,6.230000019,59119,26277,8.710000038,87.38999939,8.720000267,0,1040,165600,11.27000046,87.91999817,24.52000046,19.95000076,3.75,68.08000183,14.06000042,6.340000153
70.73000336,22.46999931,3.519999981,0,5.159999847,7.389999866,76.81999969,7.980000019,19.40999985,59.72000122,22.57999992,7.349999905,10.56000042,4.019999981,33333,18189,25.88999939,53.95000076,18.59000015,17.82999992,677,103200,91.05000305,70.58999634,25.07999992,16.87999916,2.869999886,29.68000031,35.79000092,31.95999908
82.05999756,7.940000057,1.649999976,0,9.859999657,10.47000027,9.779999733,74.26000214,4.800000191,63.59999847,69.73000336,7.389999866,8.479999542,15.64000034,85965,51606,10.27000046,62.13999939,11.09000015,40.81999969,851,392800,95.16000366,70.02999878,19.13999939,18.94000053,3.039999962,50.84000015,11.32999992,3.809999943
58.5,35.09999847,5.429999828,0.039999999,4.449999809,5.380000114,26.90999985,53.22000122,7.800000191,70.31999969,57.54000092,2.650000095,6.460000038,11.63000011,58403,36243,17.96999931,48.77000046,17.05999947,67.25,912,296600,93.20999908,68.23999786,14.71000004,21.48999977,3.650000095,28.31999969,23.10000038,22.60000038
81.87000275,6.059999943,11.10999966,0,5.409999847,8.739999771,73.58000183,7.480000019,8.039999962,46.86000061,27.12000084,25.42000008,9.449999809,13.93999958,38409,19877,20.44000053,71.77999878,11.77000046,7.369999886,411,85200,66.51000214,49.22999954,27.35000038,20.87999916,6.440000057,60.58000183,20.21999931,14.13000011
64.41000366,23.71999931,7.940000057,0,6.860000134,9.859999657,32.91999817,35.70000076,12.61999989,63.59999847,55.72999954,2.579999924,26.62000084,12.39000034,63548,31040,17.19000053,74.48999786,22.79999924,4.190000057,915,229800,39.77999878,69.19999695,29.59000015,16.96999931,3.450000048,63.22000122,18.55999947,13.94999981
84.59999847,9.130000114,4.369999886,0,3.49000001,4.840000153,32.58000183,32.04999924,7.679999828,59.22999954,41.93000031,16.79999924,10.14999962,16.11000061,53316,31170,4.099999905,82.68000031,12.71000004,0.560000002,537,153800,31.35000038,56.63999939,27.80999947,17.39999962,4.920000076,64.94000244,15.39000034,3.839999914
96.23000336,0.660000026,1.590000033,0,3.579999924,5.110000134,15.64999962,59.52999878,5,71.33999634,61.43999863,8.43999958,9.270000458,13.60000038,95208,46119,2.609999895,89.95999908,4.039999962,0,940,242500,91.98999786,43.61999893,28.60000038,21.90999985,3.319999933,70.72000122,10.85999966,3.920000076
91.97000122,0,4.309999943,1.139999986,1.00999999,7.639999866,19.09000015,38.97999954,2.930000067,44.97999954,54.02000046,0.439999998,26.10000038,25.62999916,51354,38479,6.420000076,82.59999847,67.59999847,12.42000008,722,262000,34.50999832,69.19999695,14.67000008,50.68000031,14.40999985,60.20000076,24.32999992,13.61999989
94.94999695,0.219999999,3.119999886,0,1.149999976,3.059999943,49.27999878,16.15999985,4.610000134,60.09999847,21.05999947,15.96000004,11.90999985,18.32999992,44133,25860,12.42000008,80.80999756,7.329999924,5.340000153,329,64300,86.63999939,55.84999847,21.39999962,28.02000046,12.03999996,58.86000061,23.19000053,6.860000134
70.80000305,1.960000038,9.380000114,0.090000004,16.04999924,21.87999916,29.90999985,39.83000183,9.470000267,82.77999878,43.31999969,20.30999947,6.570000172,3.220000029,83802,34127,5.650000095,75.62000275,6.139999866,17.38999939,936,221600,17.12999916,80.18000031,29.09000015,8.630000114,1.769999981,55.29000092,19.48999977,9.130000114
91.41000366,4.809999943,2.309999943,0,2.720000029,3.910000086,43.95000076,22.28000069,7.940000057,48.70999908,29.79999924,15.78999996,12.01000023,5.460000038,61721,30719,3.170000076,83.94999695,8.369999886,5.440000057,1000,186500,60.65000153,48.47000122,17.03000069,34.27000046,14.93999958,56.86000061,28.43000031,4.320000172
70.41000366,20.48999977,4.679999828,0.610000014,5.369999886,5.559999943,45.75,19.95999908,8.630000114,61.15000153,30.37999916,9.149999619,16.55999947,5.480000019,61344,26325,12.36999989,85.12999725,7.96999979,3.049999952,633,144700,25.73999977,66.23999786,27.40999985,17.45999908,3.470000029,55.18000031,19.10000038,9.949999809
12.98999977,2.829999924,66.26999664,0,37.18999863,70.70999908,52.84999847,19,6.980000019,59.11999893,24.29000092,5.480000019,5.610000134,9.25,77688,21474,11.55000019,63.13999939,0,7.130000114,1249,352800,39.56999969,73.15000153,32.45999908,10.61999989,2.769999981,55.81999969,13.40999985,11.60999966
82.98999786,15.72999954,0,0,1.190000057,1.24000001,33.56000137,30.11000061,2,56.33000183,43.58000183,6.960000038,10.17000008,11.31999969,44056,30952,17.48999977,67.48999786,0.930000007,21.70999908,433,139600,56.72000122,66.62000275,26.37999916,20.78000069,8.06000042,47.31000137,32.52000046,22.15999985
96.80999756,0,0,0,5.210000038,6.25,48.06999969,16.27000046,6.21999979,57.22999954,26.22999954,11.92000008,12.94999981,5.809999943,57526,28700,8.909999847,87.48999786,5.230000019,2.779999971,855,111000,94.76999664,38.40000153,21.32999992,21.98999977,10.92000008,56.70000076,19.84000015,5.480000019
84.38999939,10.10999966,0.219999999,0,0,1.289999962,48.22000122,11.68000031,9.43999958,57.72999954,22.73999977,9.930000305,12.10000038,9.180000305,51929,25233,13.60999966,88.90000153,11.94999981,2.059999943,374,76300,50.61999893,52.81000137,22.45999908,22.94000053,6.010000229,58.91999817,22.89999962,12.71000004
85.93000031,1.559999943,8.06000042,0,7.090000153,13.22999954,10.56000042,71.95999908,6.230000019,55.74000168,55.06000137,13.27000046,4.519999981,15.14000034,136289,51290,2.130000114,90.15000153,4.369999886,2.5,1517,541800,69.98999786,46.31000137,29.30999947,12.67000008,2.849999905,55.15000153,8.510000229,6.489999771
75.95999908,2.609999895,8.470000267,0.25999999,5.119999886,8.300000191,41.58000183,16.36000061,12.02000046,51.70999908,28.53000069,18.84000015,16.53000069,7.369999886,48929,24063,18.35000038,42.33000183,9.590000153,44.22000122,826,229500,46.77000046,80.77999878,23.95999908,16.21999931,5.860000134,43.38999939,24.62999916,24.57999992
70.63999939,3.970000029,22.15999985,0,11.76000023,17.44000053,9.489999771,61.20000076,8.069999695,79.08999634,52.93999863,1.470000029,3.380000114,17.61000061,56016,38162,17.53000069,40.56999969,7.75,49.83000183,807,368000,82.87000275,76.61000061,10.65999985,8.270000458,0.810000002,28.82999992,11.89000034,2.910000086
97.04000092,0,0.100000001,0.689999998,2.170000076,5.739999771,66.61000061,8.949999809,11.28999996,55.59000015,25.60000038,16.53000069,8.470000267,9.659999847,54219,24469,12.96000004,78.72000122,13.30000019,1.820000052,635,207700,66.26999664,44.65999985,26.95000076,18.38999939,3.359999895,59.47000122,17.79999924,10.35000038
76.54000092,5.949999809,13.25,0,17.09000015,29.75,31.44000053,42.31000137,9.899999619,56.29000092,32.93999863,6.059999943,9.470000267,17.67000008,54625,37027,8.229999542,66.66999817,22.04999924,44.06000137,1027,459100,77.83999634,60.27000046,18.37000084,24.65999985,7.889999866,54.43999863,20.44000053,5.010000229
62.45000076,10.22999954,8.850000381,0,20.36000061,27.68000031,16.96999931,62.09999847,5.949999809,83.19000244,43,5.119999886,3.710000038,5.900000095,35791,22864,28.29999924,11.69999981,12.96000004,90.37000275,686,75400,67.83000183,92.87999725,10.96000004,3.160000086,0.360000014,20.70000076,10.36999989,17.75
96.66000366,0,3.339999914,0,1.870000005,2.74000001,11.89999962,54.77000046,3.549999952,65.5,31.31999969,6.769999981,4.010000229,8.340000153,113869,65804,5.480000019,94.95999908,78.19999695,30.14999962,1381,635200,41.54999924,56.29000092,23.28000069,19.32999992,1.74000001,48.04999924,9.420000076,11.38000011
14.02999973,64.83999634,15.97000027,0.129999995,20.10000038,29.29999924,54.38000107,23.93000031,16.45000076,63.36999893,42.47999954,7.739999771,2.089999914,9.699999809,35389,22147,29.37999916,31.43000031,17.21999931,79.33999634,942,343100,94.01000214,62.70999908,19.64999962,13.82999992,1.940000057,11.82999992,29,45.95000076
